018642432805,31.0186427,121.4328054
018683432944,31.018683,121.4329449
018745433139,31.018745694444444,121.43313905555556
018808433333,31.01880838888889,121.4333332111111
018871433527,31.018871083333334,121.43352736666667
018933433721,31.01893377777778,121.43372152222221
018996433915,31.01899647222222,121.43391567777778
019059434109,31.019059166666665,121.43410983333332
019121434303,31.01912186111111,121.43430398888889
019184434498,31.019184555555555,121.43449814444443
019247434692,31.01924725,121.4346923
019309434886,31.019309944444444,121.43488645555556
019372435080,31.01937263888889,121.4350806111111
019435435274,31.019435333333334,121.43527476666667
019498435468,31.01949802777778,121.43546892222221
019560435663,31.01956072222222,121.43566307777778
019623435857,31.019623416666665,121.43585723333332
019686436051,31.01968611111111,121.43605138888888
019748436245,31.019748805555555,121.43624554444443
019811436439,31.0198115,121.4364397
019872436628,31.01987270833333,121.43662840833333
019933436817,31.019933916666666,121.43681711666666
019995437005,31.019995125,121.437005825
020056437194,31.020056333333333,121.43719453333333
020117437383,31.020117541666664,121.43738324166667
020178437571,31.02017875,121.43757194999999
020239437760,31.020239958333335,121.43776065833333
020301437949,31.020301166666666,121.43794936666666
020362438138,31.020362374999998,121.438138075
020423438326,31.020423583333333,121.43832678333332
020484438515,31.020484791666668,121.43851549166666
020546438704,31.020546,121.43870419999999
020607438892,31.02060720833333,121.43889290833333
020668439081,31.020668416666666,121.43908161666667
020729439270,31.020729625,121.439270325
020790439459,31.020790833333333,121.43945903333334
020852439647,31.020852041666664,121.43964774166666
020913439836,31.02091325,121.43983645
020974440025,31.020974458333335,121.44002515833333
021035440213,31.021035666666666,121.44021386666667
021096440402,31.021096874999998,121.440402575
021158440591,31.021158083333333,121.44059128333333
021219440779,31.021219291666668,121.44077999166666
021280440968,31.0212805,121.4409687
021336441153,31.02133615,121.44115385
021391441339,31.0213918,121.441339
021442441508,31.02144283333333,121.44150885
021493441678,31.021493866666667,121.4416787
021544441848,31.021544900000002,121.44184855
021595442018,31.021595933333334,121.44201840000001
021646442188,31.021646966666665,121.44218825
021698442358,31.021698,121.4423581
021739442526,31.021739233333335,121.44252651666667
021780442694,31.021780466666666,121.44269493333334
021821442863,31.0218217,121.44286335000001
021862443031,31.021862933333335,121.44303176666666
021904443200,31.021904166666666,121.44320018333333
021945443368,31.0219454,121.4433686
021974443570,31.0219741,121.44357074
022002443772,31.0220028,121.44377288
022031443975,31.0220315,121.44397502
022060444177,31.0220602,121.44417716
022088444379,31.0220889,121.4443793
022108444579,31.022108,121.44457991428571
022127444780,31.0221271,121.44478052857143
022146444981,31.022146199999998,121.44498114285715
022165445181,31.0221653,121.44518175714285
022184445382,31.0221844,121.44538237142856
022203445582,31.0222035,121.44558298571428
022222445783,31.0222226,121.4457836
022224445977,31.02222444,121.44597704
022226446170,31.022226279999998,121.44617047999999
022228446363,31.02222812,121.44636392
022229446557,31.02222996,121.44655736
022231446750,31.0222318,121.44675079999999
022233446944,31.02223364,121.44694424
022235447137,31.02223548,121.44713768
022237447331,31.022237320000002,121.44733112
022239447524,31.02223916,121.44752455999999
022241447718,31.022241,121.447718
022256447821,31.022256900000002,121.44782194999999
022272447925,31.0222728,121.4479259
022282448038,31.022282349999998,121.4480382
022291448150,31.0222919,121.4481505
022302448268,31.022302,121.44826885
022312448387,31.0223121,121.4483872
021022431900,31.0210225,121.4319005
020919431939,31.020919,121.4319392
020827431973,31.0208271,121.4319735
020656432037,31.020656916666667,121.432037075
020486432100,31.020486733333335,121.43210065
020316432164,31.02031655,121.432164225
020146432227,31.02014636666667,121.43222779999999
019976432291,31.019976183333334,121.43229137499999
019806432354,31.019806000000003,121.43235494999999
019635432418,31.019635816666668,121.432418525
019465432482,31.019465633333333,121.4324821
019295432545,31.01929545,121.432545675
019125432609,31.019125266666666,121.43260925
018955432672,31.018955083333335,121.432672825
018784432736,31.0187849,121.4327364
018513432854,31.0185131,121.4328544
018387432896,31.018387766666667,121.4328969
018262432939,31.018262433333334,121.4329394
018137432981,31.0181371,121.4329819
018001433027,31.01800195,121.4330277
017866433073,31.0178668,121.4330735
017716433155,31.01771671111111,121.43315573333334
017566433237,31.017566622222223,121.43323796666667
017416433320,31.017416533333332,121.4333202
017266433402,31.017266444444445,121.43340243333333
017116433484,31.017116355555554,121.43348466666667
016966433566,31.016966266666667,121.4335669
016816433649,31.016816177777777,121.43364913333333
016666433731,31.01666608888889,121.43373136666666
016516433813,31.016516,121.4338136
016398433878,31.0163983,121.4338781
016258433955,31.0162587,121.4339554
016111434036,31.01611133,121.43403698
015963434118,31.01596396,121.43411856
015816434200,31.01581659,121.43420014
015669434281,31.01566922,121.43428172
015521434363,31.01552185,121.4343633
015374434444,31.015374480000002,121.43444488
015227434526,31.01522711,121.43452646
015079434608,31.01507974,121.43460804
014932434689,31.01493237,121.43468962
014785434771,31.014785,121.4347712
014669434835,31.0146693,121.4348353
014582434882,31.0145824,121.4348827
014446434956,31.0144469,121.4349567
032513420094,31.0325134,121.4200944
032671420021,31.032671511764704,121.42002185882353
032829419949,31.032829623529413,121.41994931764705
032987419876,31.032987735294117,121.41987677647059
033145419804,31.033145847058822,121.41980423529411
033303419731,31.033303958823527,121.41973169411764
033462419659,31.033462070588236,121.41965915294118
033620419586,31.03362018235294,121.4195866117647
033778419514,31.033778294117646,121.41951407058824
033936419441,31.033936405882354,121.41944152941176
034094419368,31.03409451764706,121.41936898823529
034252419296,31.034252629411764,121.41929644705881
034410419223,31.034410741176472,121.41922390588235
034568419151,31.034568852941177,121.41915136470588
034726419078,31.034726964705882,121.4190788235294
