130799706,585865903,,,,
130799852,130799706,,,,
130799706,130799852,,,,
130799880,130799706,,,,
130799706,130799880,,,,
283276951,130799706,,,,
130799706,283276951,,,,
283276951,130799706,,,,
130799706,283276951,,,,
283276951,130799706,,,,
130799706,283276951,,,,
585865903,130799706,,,,
130799706,585865903,,,,
130799878,130799706,283276951,,,
283276951,130799706,130799878,,,
130799706,130799878,283276951,,,
585865912,130799706,,,,
130799706,585865912,,,,
130799833,130799706,,,,
130799706,130799833,,,,
130799795,130799708,,,,
130799708,130799795,,,,
130799742,130799708,,,,
130799708,130799742,,,,
130799845,130799708,,,,
130799708,130799845,,,,
539787368,130799708,,,,
130799708,539787368,,,,
130799709,539787373,,,,
539787373,130799709,,,,
288168322,130799709,130800017,,,
130799709,130800017,288168322,,,
130800017,130799709,288168322,,,
130799709,279488323,,,,
279488323,130799709,,,,
130799709,279493861,,,,
279493861,130799709,,,,
130799709,130799726,288168322,,,
288168322,130799709,130799726,,,
130799726,130799709,288168322,,,
130799766,130799709,,,,
130799709,130799766,,,,
539852479,130799709,130799769,,,
130799709,130799769,539852479,,,
130799769,130799709,539852479,,,
130799709,130799735,,,,
130799735,130799709,,,,
130799709,130799827,,,,
130799827,130799709,,,,
130799713,130799772,295064683,,,
130799772,130799713,295064683,,,
295064683,130799713,130799772,,,
579228154,130799713,130799884,579228153,,
130799713,130799884,579228153,579228154,,
130799884,130799713,579228153,579228154,,
579228153,130799713,130799884,579228154,,
130799966,130799714,,,,
130799714,130799966,,,,
130799714,130799839,,,,
130799839,130799714,,,,
130799777,130799714,,,,
130799714,130799777,,,,
130799714,130799798,,,,
130799798,130799714,,,,
130799793,130799714,,,,
130799714,130799793,,,,
130799714,130799860,,,,
130799860,130799714,,,,
130799714,130799839,,,,
130799839,130799714,,,,
130799714,130799805,,,,
130799805,130799714,,,,
130799966,130799714,130800023,,,
130799714,130799966,130800023,,,
130800023,130799714,130799966,,,
130799718,130799728,,,,
130799728,130799718,,,,
130800007,130799718,,,,
130799718,130800007,,,,
130800000,130799718,,,,
130799718,130800000,,,,
585865878,130799718,,,,
130799718,585865878,,,,
371600821,130799722,,,,
130799722,371600821,,,,
371600819,130799722,,,,
130799722,371600819,,,,
539787388,130799722,,,,
130799722,539787388,,,,
539787389,130799722,,,,
130799722,539787389,,,,
295064689,130799723,130799830,,,
130799723,130799830,295064689,,,
130799830,130799723,295064689,,,
579228154,130799723,,,,
130799723,579228154,,,,
130799849,130799723,,,,
130799723,130799849,,,,
130799897,130799723,,,,
130799723,130799897,,,,
130799723,130799944,,,,
130799944,130799723,,,,
130799977,130799723,,,,
130799723,130799977,,,,
572408271,130799723,130799832,,,
130799723,130799832,572408271,,,
130799832,130799723,572408271,,,
130799723,130799767,,,,
130799767,130799723,,,,
130799723,130799812,,,,
130799812,130799723,,,,
130799723,572408269,,,,
572408269,130799723,,,,
130799970,130799723,,,,
130799723,130799970,,,,
130799933,130799723,,,,
130799723,130799933,,,,
130799723,585865895,,,,
585865895,130799723,,,,
572408262,130799723,,,,
130799723,572408262,,,,
130799724,130800009,,,,
130800009,130799724,,,,
130799724,130800003,,,,
130800003,130799724,,,,
130799846,130799724,,,,
130799724,130799846,,,,
539787370,130799724,,,,
130799724,539787370,,,,
130799725,130799995,,,,
130799995,130799725,,,,
130799725,130799753,130799810,,,
130799753,130799725,130799810,,,
130799810,130799725,130799753,,,
130799725,655284541,,,,
655284541,130799725,,,,
572408262,130799726,,,,
130799726,572408262,,,,
585865895,130799726,,,,
130799726,585865895,,,,
130799894,130799726,288168322,,,
288168322,130799726,130799894,,,
130799726,130799894,288168322,,,
227901438,130799726,,,,
130799726,227901438,,,,
539852499,130799726,,,,
130799726,539852499,,,,
130799851,130799726,,,,
130799726,130799851,,,,
130799740,130799726,,,,
130799726,130799740,,,,
279493861,130799726,,,,
130799726,279493861,,,,
279488323,130799726,,,,
130799726,279488323,,,,
130799906,130799726,,,,
130799726,130799906,,,,
585865913,130799726,,,,
130799726,585865913,,,,
130800026,130799726,130799794,,,
130799794,130799726,130800026,,,
130799726,130799794,130800026,,,
585865910,130799726,,,,
130799726,585865910,,,,
279490036,130799726,130799865,,,
130799865,130799726,279490036,,,
130799726,130799865,279490036,,,
130799934,130799727,,,,
130799727,130799934,,,,
130799764,130799727,,,,
130799727,130799764,,,,
130799764,130799727,,,,
130799727,130799764,,,,
130799934,130799727,,,,
130799727,130799934,,,,
130799980,130799727,,,,
130799727,130799980,,,,
130799985,130799727,,,,
130799727,130799985,,,,
130800007,130799728,,,,
130799728,130800007,,,,
130799729,130799729,,,,
130799729,130799875,,,,
130799875,130799729,,,,
130799729,279490027,,,,
279490027,130799729,,,,
130799729,130799875,,,,
130799875,130799729,,,,
130799729,130799902,,,,
130799902,130799729,,,,
130799729,130799984,,,,
130799984,130799729,,,,
130799730,130800015,,,,
130800015,130799730,,,,
130799730,279491476,,,,
279491476,130799730,,,,
130799730,279491475,,,,
279491475,130799730,,,,
539787358,130799730,,,,
130799730,539787358,,,,
130799730,130799884,,,,
130799884,130799730,,,,
130799730,579228156,,,,
579228156,130799730,,,,
130799732,130799732,,,,
130799753,130799732,,,,
130799732,130799753,,,,
130799828,130799732,,,,
130799732,130799828,,,,
130799937,130799732,,,,
130799732,130799937,,,,
130799937,130799732,,,,
130799732,130799937,,,,
371352526,130799733,371600826,,,
371600826,130799733,371352526,,,
130799733,371352526,371600826,,,
130799734,130800013,,,,
130800013,130799734,,,,
130799734,130799920,,,,
130799920,130799734,,,,
130799734,130799917,,,,
130799917,130799734,,,,
130800031,130799734,,,,
130799734,130800031,,,,
130799825,130799735,,,,
130799735,130799825,,,,
585865910,130799735,,,,
130799735,585865910,,,,
572409484,130799735,,,,
130799735,572409484,,,,
130799735,585865913,,,,
585865913,130799735,,,,
279488999,130799735,,,,
130799735,279488999,,,,
130800040,130799735,,,,
130799735,130800040,,,,
585865895,130799735,,,,
130799735,585865895,,,,
572408262,130799735,,,,
130799735,572408262,,,,
130799736,130799907,,,,
130799907,130799736,,,,
130799736,130799909,,,,
130799909,130799736,,,,
130800006,130799737,,,,
130799737,130800006,,,,
130800022,130799737,,,,
130799737,130800022,,,,
130799967,130799737,,,,
130799737,130799967,,,,
130799935,130799737,,,,
130799737,130799935,,,,
130799737,130799930,,,,
130799930,130799737,,,,
539787371,130799737,,,,
130799737,539787371,,,,
130800022,130799737,,,,
130799737,130800022,,,,
130800005,130799737,,,,
130799737,130800005,,,,
130799961,130799738,,,,
130799738,130799961,,,,
130799909,130799738,,,,
130799738,130799909,,,,
130799907,130799738,,,,
130799738,130799907,,,,
130799740,130799740,,,,
130799820,130799740,,,,
130799740,130799820,,,,
482033501,130799740,,,,
130799740,482033501,,,,
130800142,130799740,,,,
130799740,130800142,,,,
130799848,130799740,,,,
130799740,130799848,,,,
130799754,130799740,,,,
130799740,130799754,,,,
539852499,130799740,,,,
130799740,539852499,,,,
482033500,130799740,130799851,,,
130799740,130799851,482033500,,,
130799851,130799740,482033500,,,
572408265,130799741,,,,
130799741,572408265,,,,
130800018,130799741,,,,
130799741,130800018,,,,
539787368,130799742,,,,
130799742,539787368,,,,
130799963,130799743,,,,
130799743,130799963,,,,
130799744,130799826,,,,
130799826,130799744,,,,
130799744,298752791,,,,
298752791,130799744,,,,
130799746,297718099,,,,
297718099,130799746,,,,
130799746,297718099,,,,
297718099,130799746,,,,
130799747,130800033,,,,
130800033,130799747,,,,
130799887,130799750,,,,
130799750,130799887,,,,
572408268,130799750,,,,
130799750,572408268,,,,
130799752,572408255,,,,
572408255,130799752,,,,
130799752,130799875,,,,
130799875,130799752,,,,
130799754,130799894,,,,
130799894,130799754,,,,
130799984,130799756,,,,
130799756,130799984,,,,
541662118,130799756,,,,
130799756,541662118,,,,
130799974,130799756,,,,
130799756,130799974,,,,
130799757,130799990,,,,
130799990,130799757,,,,
130799757,130799912,,,,
130799912,130799757,,,,
130799979,130799758,,,,
130799758,130799979,,,,
130799759,130800009,,,,
130800009,130799759,,,,
130799759,130800003,,,,
130800003,130799759,,,,
130799891,130799761,,,,
130799761,130799891,,,,
130799929,130799761,,,,
130799761,130799929,,,,
298752791,130799762,,,,
130799762,298752791,,,,
130799837,130799762,,,,
130799762,130799837,,,,
130799919,130799765,,,,
130799765,130799919,,,,
130799766,130800040,,,,
130800040,130799766,,,,
130799904,130799767,,,,
130799767,130799904,,,,
130799768,572408253,,,,
572408253,130799768,,,,
130799913,130799768,,,,
130799768,130799913,,,,
130799769,130800040,,,,
130800040,130799769,,,,
130799881,130799770,,,,
130799770,130799881,,,,
283146787,130799770,,,,
130799770,283146787,,,,
295064683,130799772,572408272,,,
130799772,295064683,572408272,,,
572408272,130799772,295064683,,,
131648497,130799775,,,,
130799775,131648497,,,,
130800011,130799775,,,,
130799775,130800011,,,,
130799837,130799776,,,,
130799776,130799837,,,,
579856273,130799776,,,,
130799776,579856273,,,,
130799777,130800039,,,,
130800039,130799777,,,,
279490036,130799778,130799984,,,
130799984,130799778,279490036,,,
130799778,130799984,279490036,,,
279490036,130799778,130800017,,,
130800017,130799778,279490036,,,
130799778,130800017,279490036,,,
130799945,130799781,,,,
130799781,130799945,,,,
130799782,130800041,,,,
130800041,130799782,,,,
130799905,130799783,,,,
130799783,130799905,,,,
377434517,130799783,,,,
130799783,377434517,,,,
130799784,130799926,,,,
130799926,130799784,,,,
130799907,130799784,,,,
130799784,130799907,,,,
130800021,130799786,,,,
130799786,130800021,,,,
585865903,130799786,,,,
130799786,585865903,,,,
130799845,130799786,154262844,,,
130799786,130799845,154262844,,,
154262844,130799786,130799845,,,
130799788,130800017,,,,
130800017,130799788,,,,
130799788,130799802,,,,
130799802,130799788,,,,
130799791,572408262,,,,
572408262,130799791,,,,
130799791,579856275,,,,
579856275,130799791,,,,
130799793,130800023,,,,
130800023,130799793,,,,
279488324,130799794,,,,
130799794,279488324,,,,
130799795,154262844,,,,
154262844,130799795,,,,
585865899,130799795,,,,
130799795,585865899,,,,
130800022,130799796,,,,
130799796,130800022,,,,
130799796,130799885,,,,
130799885,130799796,,,,
130799872,130799798,,,,
130799798,130799872,,,,
130799967,130799801,,,,
130799801,130799967,,,,
130800022,130799801,,,,
130799801,130800022,,,,
130800007,130799802,,,,
130799802,130800007,,,,
130799878,130799803,,,,
130799803,130799878,,,,
585865903,130799803,,,,
130799803,585865903,,,,
130799805,130800023,,,,
130800023,130799805,,,,
130800031,130799806,,,,
130799806,130800031,,,,
130800013,130799806,,,,
130799806,130800013,,,,
130799870,130799807,130800028,,,
130799807,130799870,130800028,,,
130800028,130799807,130799870,,,
279489000,130799807,,,,
130799807,279489000,,,,
130800008,130799807,,,,
130799807,130800008,,,,
539381149,130799808,,,,
130799808,539381149,,,,
130799808,130799881,,,,
130799881,130799808,,,,
539381148,130799813,,,,
130799813,539381148,,,,
130799826,130799813,,,,
130799813,130799826,,,,
130799815,130799968,,,,
130799968,130799815,,,,
130799817,130799945,,,,
130799945,130799817,,,,
572408252,130799819,,,,
130799819,572408252,,,,
130799875,130799819,,,,
130799819,130799875,,,,
130799820,130799972,,,,
130799972,130799820,,,,
130799971,130799821,,,,
130799821,130799971,,,,
130799932,130799821,,,,
130799821,130799932,,,,
130800031,130799822,,,,
130799822,130800031,,,,
130800014,130799822,,,,
130799822,130800014,,,,
130799824,130799831,288249651,,,
288249651,130799824,130799831,,,
130799831,130799824,288249651,,,
130799824,585865902,,,,
585865902,130799824,,,,
130799824,572408262,,,,
572408262,130799824,,,,
130799825,130800024,,,,
130800024,130799825,,,,
130799827,130799880,,,,
130799880,130799827,,,,
130799828,130799937,,,,
130799937,130799828,,,,
130799829,130800012,,,,
130800012,130799829,,,,
130799829,585865889,,,,
585865889,130799829,,,,
130799933,130799829,585865871,585865872,,
130799829,130799933,585865871,585865872,,
585865872,130799829,130799933,585865871,,
585865871,130799829,130799933,585865872,,
295064689,130799830,130799919,,,
130799919,130799830,295064689,,,
130799830,130799919,295064689,,,
130799951,130799831,,,,
130799831,130799951,,,,
130799832,539787372,,,,
539787372,130799832,,,,
130800028,130799833,,,,
130799833,130800028,,,,
130800006,130799835,,,,
130799835,130800006,,,,
130800006,130799835,,,,
130799835,130800006,,,,
130799840,154262844,,,,
154262844,130799840,,,,
579904057,130799840,,,,
130799840,579904057,,,,
130799843,130800014,,,,
130800014,130799843,,,,
130799845,585865899,,,,
585865899,130799845,,,,
130799846,130799880,,,,
130799880,130799846,,,,
130799848,130800017,,,,
130800017,130799848,,,,
130799849,279491473,579228153,,,
579228153,130799849,279491473,,,
279491473,130799849,579228153,,,
130799852,130799912,,,,
130799912,130799852,,,,
130799852,130799990,,,,
130799990,130799852,,,,
130799852,130800010,,,,
130800010,130799852,,,,
130800031,130799852,477991639,,,
477991639,130799852,130800031,,,
130799852,130800031,477991639,,,
572409484,130799856,279488998,,,
130799856,279488998,572409484,,,
279488998,130799856,572409484,,,
130799878,130799856,,,,
130799856,130799878,,,,
539787370,130799859,,,,
130799859,539787370,,,,
130799860,130800023,,,,
130800023,130799860,,,,
130799864,130800004,,,,
130800004,130799864,,,,
130799864,130800024,,,,
130800024,130799864,,,,
279490036,130799865,130800033,,,
130800033,130799865,279490036,,,
130799865,130800033,279490036,,,
130799989,130799867,,,,
130799867,130799989,,,,
130800022,130799867,,,,
130799867,130800022,,,,
130799870,572408255,,,,
572408255,130799870,,,,
130799871,572408252,,,,
572408252,130799871,,,,
130799871,282886140,,,,
282886140,130799871,,,,
282886143,130799871,,,,
130799871,282886143,,,,
282886139,130799871,,,,
130799871,282886139,,,,
130799875,130799871,,,,
130799871,130799875,,,,
130799872,130799969,,,,
130799969,130799872,,,,
130799875,130800024,,,,
130800024,130799875,,,,
130799875,572408253,,,,
572408253,130799875,,,,
130799875,279488326,,,,
279488326,130799875,,,,
130799875,279495020,,,,
279495020,130799875,,,,
130799875,279488327,,,,
279488327,130799875,,,,
130799875,295067268,,,,
295067268,130799875,,,,
130799875,284800635,295067268,,,
295067268,130799875,284800635,,,
284800635,130799875,295067268,,,
130799875,279490029,295067268,,,
279490029,130799875,295067268,,,
295067268,130799875,279490029,,,
130799875,130800033,295067268,,,
130800033,130799875,295067268,,,
295067268,130799875,130800033,,,
130799875,295067268,,,,
295067268,130799875,,,,
130799875,295067268,,,,
295067268,130799875,,,,
130799875,295067268,,,,
295067268,130799875,,,,
130799875,130799982,,,,
130799982,130799875,,,,
130799875,415101555,,,,
415101555,130799875,,,,
130799878,283276951,,,,
283276951,130799878,,,,
130799878,283276951,,,,
283276951,130799878,,,,
130799878,283276951,,,,
283276951,130799878,,,,
130799878,283276951,,,,
283276951,130799878,,,,
130799878,130800138,,,,
130800138,130799878,,,,
572408254,130799878,130799905,,,
130799878,130799905,572408254,,,
130799905,130799878,572408254,,,
130799880,130800009,,,,
130800009,130799880,,,,
539852461,130799880,,,,
130799880,539852461,,,,
130800031,130799880,539381149,,,
539381149,130799880,130800031,,,
130799880,130800031,539381149,,,
130799996,130799881,,,,
130799881,130799996,,,,
130799881,539381148,,,,
539381148,130799881,,,,
130799882,130799926,,,,
130799926,130799882,,,,
585865888,130799882,,,,
130799882,585865888,,,,
130800012,130799882,572408262,572408265,,
572408265,130799882,130800012,572408262,,
130799882,130800012,572408262,572408265,,
572408262,130799882,130800012,572408265,,
655516207,130799883,,,,
130799883,655516207,,,,
130799883,130799995,655284541,,,
130799995,130799883,655284541,,,
655284541,130799883,130799995,,,
130799884,579228158,,,,
579228158,130799884,,,,
130799884,279487707,,,,
279487707,130799884,,,,
295064685,130799884,,,,
130799884,295064685,,,,
295064685,130799884,279487707,,,
130799884,279487707,295064685,,,
279487707,130799884,295064685,,,
130799903,130799885,,,,
130799885,130799903,,,,
130799935,130799885,130799967,,,
130799967,130799885,130799935,,,
130799885,130799935,130799967,,,
279313870,130799887,130799958,,,
130799887,130799958,279313870,,,
130799958,130799887,279313870,,,
279487709,130799887,,,,
130799887,279487709,,,,
130799887,130800015,,,,
130800015,130799887,,,,
130799888,285303537,,,,
285303537,130799888,,,,
130799888,130799930,,,,
130799930,130799888,,,,
130800004,130799891,,,,
130799891,130800004,,,,
288168322,130799894,130800017,288168322,,
130800017,130799894,288168322,288168322,,
130799894,130800017,288168322,288168322,,
579904057,130799896,,,,
130799896,579904057,,,,
572408258,130799896,,,,
130799896,572408258,,,,
130800016,130799898,130799928,,,
130799928,130799898,130800016,,,
130799898,130799928,130800016,,,
130800028,130799898,,,,
130799898,130800028,,,,
279489000,130799898,,,,
130799898,279489000,,,,
478995530,130799898,,,,
130799898,478995530,,,,
130799974,130799902,,,,
130799902,130799974,,,,
130800033,130799902,,,,
130799902,130800033,,,,
130799903,130799930,,,,
130799930,130799903,,,,
130800022,130799903,,,,
130799903,130800022,,,,
130799904,572408271,579228153,,,
572408271,130799904,579228153,,,
579228153,130799904,572408271,,,
130799904,572408268,572408269,,,
572408268,130799904,572408269,,,
572408269,130799904,572408268,,,
585865912,130799905,,,,
130799905,585865912,,,,
130799906,130800040,,,,
130800040,130799906,,,,
585865886,130799909,,,,
130799909,585865886,,,,
130800018,130799909,,,,
130799909,130800018,,,,
130799990,130799912,,,,
130799912,130799990,,,,
130799913,585865910,,,,
585865910,130799913,,,,
572409484,130799913,130800026,,,
130799913,130800026,572409484,,,
130800026,130799913,572409484,,,
130799988,130799917,,,,
130799917,130799988,,,,
130800001,130799918,,,,
130799918,130800001,,,,
130799918,585865896,,,,
585865896,130799918,,,,
579904057,130799918,,,,
130799918,579904057,,,,
130799919,279311908,,,,
279311908,130799919,,,,
130799919,572408252,,,,
572408252,130799919,,,,
130799919,154423302,,,,
154423302,130799919,,,,
130799919,154423305,,,,
154423305,130799919,,,,
130799919,160633077,,,,
160633077,130799919,,,,
154422413,130799919,,,,
130799919,154422413,,,,
160633071,130799919,,,,
130799919,160633071,,,,
130799919,279491459,,,,
279491459,130799919,,,,
130799919,279491459,,,,
279491459,130799919,,,,
160633076,130799919,,,,
130799919,160633076,,,,
130799919,415101550,,,,
415101550,130799919,,,,
279491463,130799919,,,,
130799919,279491463,,,,
130799920,585865903,,,,
585865903,130799920,,,,
130799949,130799920,154262844,,,
130799920,130799949,154262844,,,
154262844,130799920,130799949,,,
130799922,130799984,,,,
130799984,130799922,,,,
130799922,130799974,,,,
130799974,130799922,,,,
130800033,130799922,,,,
130799922,130800033,,,,
130800004,130799929,,,,
130799929,130800004,,,,
130799932,154262844,,,,
154262844,130799932,,,,
130799932,585865903,,,,
585865903,130799932,,,,
130799932,539381149,,,,
539381149,130799932,,,,
130799933,130799969,,,,
130799969,130799933,,,,
130799933,130799958,,,,
130799958,130799933,,,,
130799933,585865874,,,,
585865874,130799933,,,,
130799980,130799934,,,,
130799934,130799980,,,,
130799940,579904057,,,,
579904057,130799940,,,,
130799940,288249651,,,,
288249651,130799940,,,,
579228153,130799944,,,,
130799944,579228153,,,,
130799945,572408253,,,,
572408253,130799945,,,,
130799945,130800024,,,,
130800024,130799945,,,,
130799947,130799976,,,,
130799976,130799947,,,,
130799947,130799976,,,,
130799976,130799947,,,,
130799947,130799983,,,,
130799983,130799947,,,,
130799949,539393586,,,,
539393586,130799949,,,,
130799949,539393586,,,,
539393586,130799949,,,,
130799951,585865878,,,,
585865878,130799951,,,,
130799951,130800000,288249651,,,
130800000,130799951,288249651,,,
288249651,130799951,130800000,,,
130799954,288249651,,,,
288249651,130799954,,,,
279495021,130799954,,,,
130799954,279495021,,,,
130800027,130799955,,,,
130799955,130800027,,,,
130800027,130799955,,,,
130799955,130800027,,,,
130799955,130800030,,,,
130800030,130799955,,,,
572408268,130799956,,,,
130799956,572408268,,,,
130799970,130799956,585865872,,,
585865872,130799956,130799970,,,
130799956,130799970,585865872,,,
130799958,395101657,,,,
395101657,130799958,,,,
130799958,130799970,,,,
130799970,130799958,,,,
130799958,572408268,,,,
572408268,130799958,,,,
130800018,130799961,,,,
130799961,130800018,,,,
585865886,130799961,,,,
130799961,585865886,,,,
130799963,130800001,,,,
130800001,130799963,,,,
130799963,585865896,,,,
585865896,130799963,,,,
130799963,579904057,,,,
579904057,130799963,,,,
130799965,130799999,,,,
130799999,130799965,,,,
130800035,130799965,,,,
130799965,130800035,,,,
130799996,130799965,,,,
130799965,130799996,,,,
130800018,130799966,,,,
130799966,130800018,,,,
585865890,130799966,,,,
130799966,585865890,,,,
130799966,130800039,,,,
130800039,130799966,,,,
130800041,130799968,,,,
130799968,130800041,,,,
130799969,585865902,,,,
585865902,130799969,,,,
130799969,572408262,,,,
572408262,130799969,,,,
130799969,585865895,,,,
585865895,130799969,,,,
130799969,395101655,,,,
395101655,130799969,,,,
130799969,130799970,,,,
130799970,130799969,,,,
130800012,130799970,,,,
130799970,130800012,,,,
130799970,585865889,,,,
585865889,130799970,,,,
539381149,130799971,,,,
130799971,539381149,,,,
130799971,585865903,,,,
585865903,130799971,,,,
130799971,154262844,,,,
154262844,130799971,,,,
130799972,130800017,,,,
130800017,130799972,,,,
279494346,130799974,,,,
130799974,279494346,,,,
130800033,130799974,,,,
130799974,130800033,,,,
130799983,130799976,,,,
130799976,130799983,,,,
279313870,130799977,579228153,,,
130799977,279313870,579228153,,,
579228153,130799977,279313870,,,
130799979,585865878,,,,
585865878,130799979,,,,
130799979,585865884,,,,
585865884,130799979,,,,
130799981,130800017,,,,
130800017,130799981,,,,
130799982,541662119,,,,
541662119,130799982,,,,
130799982,130799984,,,,
130799984,130799982,,,,
130799983,130800014,,,,
130800014,130799983,,,,
130799983,130800014,,,,
130800014,130799983,,,,
541662118,130799984,,,,
130799984,541662118,,,,
130800036,130799985,,,,
130799985,130800036,,,,
130800036,130799985,,,,
130799985,130800036,,,,
477991638,130799988,283150440,,,
130799988,283150440,477991638,,,
283150440,130799988,477991638,,,
130799989,130800145,,,,
130800145,130799989,,,,
579856275,130799990,,,,
130799990,579856275,,,,
585865903,130799990,,,,
130799990,585865903,,,,
130800010,130799990,,,,
130799990,130800010,,,,
130799996,130800001,,,,
130800001,130799996,,,,
130799996,579904057,,,,
579904057,130799996,,,,
130800035,130799999,,,,
130799999,130800035,,,,
130799999,130800001,,,,
130800001,130799999,,,,
579904057,130799999,,,,
130799999,579904057,,,,
130800035,130800001,,,,
130800001,130800035,,,,
130800183,130800003,130800009,130800183,,
130800003,130800009,130800183,130800183,,
130800009,130800003,130800183,130800183,,
130800183,130800003,,,,
130800003,130800183,,,,
130800183,130800003,,,,
130800003,130800183,,,,
130800183,130800003,,,,
130800003,130800183,,,,
130800004,572408253,,,,
572408253,130800004,,,,
130800006,130800005,,,,
130800005,130800006,,,,
130800032,130800007,,,,
130800007,130800032,,,,
130800008,572408255,,,,
572408255,130800008,,,,
130800008,283275958,,,,
283275958,130800008,,,,
130800008,478995531,,,,
478995531,130800008,,,,
130800183,130800009,,,,
130800009,130800183,,,,
285302718,130800009,,,,
130800009,285302718,,,,
130800009,130800138,,,,
130800138,130800009,,,,
130800011,293539969,,,,
293539969,130800011,,,,
130800011,293539969,,,,
293539969,130800011,,,,
130800011,131648491,131648528,,,
131648528,130800011,131648491,,,
131648491,130800011,131648528,,,
130800012,130800041,572408268,,,
572408268,130800012,130800041,,,
130800041,130800012,572408268,,,
130800012,585865895,,,,
585865895,130800012,,,,
539381149,130800013,,,,
