10567782,86841212,5355026385,86841213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799684,1439719859,1439719831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799685,1439718867,1439718840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799687,1439718840,1439718683,3751653213,3751653183,822483272,3751653144,1439718551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799688,1439719831,1439719815,1439719478,1439719471,1439719468,1439719367,1448661117,1448661108,1439719331,1439719077,1439718867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799693,1439717842,1439717869,822483267,5760030956,5760030957,1439717904,1439717943,1439717958,1756857681,1439717985,1439718015,822483266,1439718050,1439718057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799700,1439719554,1439719514,1439719504,1439719503,1439719500,1439719485,1439719454,1439719424,1439719407,1439719384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799702,1439719181,1439719221,1439719275,1439719282,1439719287,1439719263,1439719245,1439719161,1439719151,1439719170,1439719181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799703,1439718353,5270146680,1439718330,5270146682,1439718308,5270146683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799704,1439718973,1439718986,1439718998,1439719002,1439718992,1439718979,1439718964,1439718951,1439718945,1439718946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799705,1439718483,1439718513,1439718543,1439718550,1439718599,5598199886,1439718579,1439718533,1439718530,1439718498,1439718511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799706,1439719560,5598199896,1439719542,1439719432,1439719322,1439719311,1439719295,2871649815,2871649821,2871649822,1439718980,2871649823,1439718953,1439718947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799708,1439719750,1439719757,1439719795,1439719794,1439719752,1439719625,1439719619,1439719613,1439719559,1439719579,1439719655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799709,1439718879,2917165144,2837148959,2837198973,2917165143,5220784240,1439719076,1439719120,1439719217,2870638611,1439719265,1439719271,1439719285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799713,1439718501,1439718510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799714,1439719404,1439719379,1439719374,2901188623,2901188622,1439719253,1439719280,1439719290,1439719302,1439719320,1439719360,1439719414,1439719427,1439719442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799718,1439719518,1439719519,5222771871,5222771870,1439719517,1439719523,1439719534,1439719546,1439719568,1439719578,1439719586,1439719587,1439719595,1439719660,1439719714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799722,1439718286,3751653170,3751653207,1439718312,5222772396,5222772399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799723,1439718547,1439718564,1439718664,1439718699,1439718706,1439718743,1439718855,1439718845,1439718860,2901188632,1439718940,1439719125,1439719215,5598199890,1439719230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799724,1439719315,1439719333,1439719358,1439719364,1439719365,1439719362,1439719348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799725,1141239820,1439720200,3274062031,1439720140,1439720107,1439720053,1439720049,1439719997,1439719953,1439719874,1439719836,1439719830,1439719825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799726,1439719412,5598199892,5222771867,1439719354,2917165142,1439719339,2365322049,5223284078,1439719200,1439719148,1439719085,2917165143,1439719047,2837198975,2837148961,1439718861,1439718825,1439718817,1439718808,1439718792,1439718786,,,,,,,,,,,,,,,,,,,,,,,
130799727,1439717938,1439717947,1439717964,1439717969,1439717983,1439718036,1439718031,1439718013,1439718004,1439717966,1439717921,1439717912,1439717905,1439717894,1439717886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799728,1439719545,1439719518,1439719467,1439719452,1439719448,1439719438,1439719434,1439719430,1439719419,1439719377,1439719380,1439719390,1439719398,1439719408,1439719418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799729,2835353685,1439718456,1439718448,1439718446,1439718449,1439718452,2835353681,2837165113,2835353682,1439718460,1439718466,1439718471,1439718480,2835353683,2835353684,1439718481,1439718482,1439718478,1439718474,1439718469,1439718462,2835353685,,,,,,,,,,,,,,,,,,,,,,
130799730,1439718619,2837178675,1439718596,2837178663,1439718538,1439718530,1439718521,1439718488,1439718463,5222772231,1439718441,1439718428,5547770177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799732,1439719964,1439719959,1439719944,1439719890,1439719882,1439719877,1439719845,1439719839,1439719842,1439719870,1439719886,1439719892,1439719904,1439719985,1439719978,1439719964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799733,1439718315,1439718304,1439718296,1439718284,1439718276,1439718266,1439718255,1439718242,1439718232,1439718220,1439718213,1439718193,1439718174,1439718157,1439718147,1439718138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799734,1439719493,1439719496,2870611716,2870611715,1439719509,1439719539,1439719599,1439719621,1439719638,1439719664,1439719690,1439719707,1439719723,1439719725,1439719721,1439719720,1439719701,1439719674,,,,,,,,,,,,,,,,,,,,,,,,,,
130799735,1439718894,1439718897,1439718911,1439718928,2837157816,1439719073,1439719259,1439719265,1439719279,1439719310,1439719336,1439719371,1439719392,1439719423,1439719437,1439719458,1439719472,5598199893,1439719482,,,,,,,,,,,,,,,,,,,,,,,,,
130799736,1439718988,1439718978,1439718950,1439718931,1439718922,1439718918,1439718930,1439718948,1439718961,1439718977,1439719001,1439719044,1439719086,1439719115,1439719152,1439719189,1439719243,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799737,1439719686,1439719692,1439719711,1439719722,1439719743,1439719751,1439719759,1439719773,1439719776,1439719793,5222772291,1439719774,1439719771,1439719762,1439719737,1439719729,1439719724,1439719709,,,,,,,,,,,,,,,,,,,,,,,,,,
130799738,1439719268,1439719254,1439719231,1439719205,1439719172,1439719140,1439719089,1439719070,1439719019,1439719009,1439718997,1439718993,1439718990,1439718994,1439718999,1439719034,1439719074,1439719109,,,,,,,,,,,,,,,,,,,,,,,,,,
130799740,1439719148,5223284077,1439719107,1439719100,1439719091,1439719090,1439719097,1439719110,4749076129,1439719155,1439719239,1439719250,1439719257,1439719261,1439719272,1439719264,1439719251,1439719233,1439719203,1439719160,1439719100,,,,,,,,,,,,,,,,,,,,,,,
130799741,1439718968,1439719010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799742,1439719752,2870596993,5222772283,1439719696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799743,1439719002,2741861621,1439719082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799744,1439719113,1439719137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799746,1439719764,3016195586,3016195587,1439719572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799747,1439718650,1439718568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799750,1439718674,1439718802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799752,1439718512,1439718500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799753,1439719874,1439719882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799754,1439719312,1439719261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799756,1439718617,5237548834,1439718688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799757,1439719527,1439719473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799758,1439718367,1439718353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799759,1439719284,1439719313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799760,1439719436,1439719485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799761,1439718764,1439718806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799762,1439719121,1439719095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799764,1439717947,1439718004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799765,1439718497,1439718529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799766,1439719120,1439719078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799767,1439718845,1439718822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799768,1439718811,1439718838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799769,1439719165,1439719217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799770,1439719026,2870577396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799772,1439718487,1439718501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799775,1439719688,1439719642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799776,1439718929,1439718724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799777,1439719374,1439719352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799778,1439718689,1439718710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799781,1439718565,1439718601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799782,1439718692,1439718543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799783,1439719099,1439719052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799784,1439718889,1439718919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799786,1439719511,5598199910,1439719541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799788,1439719375,1439719383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799791,1439719536,1439719549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799793,1439719302,1439719338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799794,1439718771,2837148976,1439718808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799795,1439719708,5598200045,1439719757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799796,1439719557,1439719589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799798,1439719280,1439719219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799801,1439719661,1439719641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799802,1439719383,1439719421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799803,1439719102,5598200086,1439719170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799805,1439719459,1439719427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799806,1439719491,1439719506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799807,1439718615,2837157820,1439718718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799808,1439719343,1439719321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799810,1439719833,1439719874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799812,1439718860,1439718883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799813,1439718733,1439718949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799815,1439718722,1439718727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799817,1439718517,1439718541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799819,1439718272,1439718435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799820,1439719028,1439719097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799821,1439719562,1439719526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799822,1439719770,1439719781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799824,1439719420,5598200060,1439719401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799825,1439718865,1439718894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799826,1439718949,1439719113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799827,1439719285,1439719299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799828,1439719877,1439719911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799829,1439718870,5598199872,1439718898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799830,1439718523,1439718547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799831,1439719440,1439719420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799832,1439718855,5516223075,5222772293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799833,1439718947,1439718896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799835,1439719680,1439719675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799837,1439719095,1439718929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799839,1439719414,1439719379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799840,1439719393,1439719372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799843,1439719799,1439719801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799845,1439719579,5598200037,1439719541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799846,1439719358,1439719373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799848,1439719239,1439719187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799849,1439718593,1439718664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799851,1439719160,5223284076,1439719200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799852,1439719432,1439719470,1439719535,1439719591,1439719609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799856,5547770185,1439718959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799859,1439719329,1439719323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799860,1439719360,1439719378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799864,1439718787,1439718798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799865,1439718786,1439718766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799867,1439719525,1439719576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799870,1439718595,1439718615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799871,1439718329,2868313237,2868313241,2868313228,1439718427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799872,1439719219,1439719153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799875,1439718500,1439718489,1439718486,1439718484,1439718467,1439718447,1439718450,1439718442,2837148980,2837207756,2837148983,1439718426,1439718427,2987409086,5552533703,2837165119,1439718439,1439718453,1439718458,2987409085,1439718461,1439718460,1439718459,1439718456,1439718454,1439718445,1439718435,4161763373,,,,,,,,,,,,,,,,
130799876,1439718095,1439718083,1439718076,1439718060,1439718048,1439718011,1439717974,1439717960,1439717946,1439717939,1439717933,1439717925,1439717909,1439717902,1439717878,1439717875,1439717867,1439717860,1439717857,1439717847,1439717831,,,,,,,,,,,,,,,,,,,,,,,
130799878,1439718959,2871649823,2871649816,2871649820,5499248443,2871649817,1439719037,1439719102,1439719132,1439719139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799880,1439719299,1439719300,1439719311,1439719316,1439719330,1439719373,5223283496,1439719444,1439719447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799881,1439719321,1439719252,1439719188,1439719127,1439719058,1439719026,1439718981,1439718924,1439718881,1439718846,2309301792,1439718837,1439718828,1439718781,1439718736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799882,1439718835,1439718872,5222772245,5222772187,5598199864,1439718935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799883,1439719744,6141664525,1439719787,1439719796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799884,1439718428,2837144645,2837144646,2987374911,2837144649,2901212047,2835353271,2901212046,1439718510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799885,1439719540,1439719589,1439719658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799887,1439718703,2837144656,1439718674,1439718634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799888,1439719441,2835301950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799891,1439718744,1439718764,1439718782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799894,2917165142,1439719312,2917165141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799896,1439718830,1439718812,1439718777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799897,1439718699,1439718711,1439718708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799898,1439718675,1439718691,2837157823,1439718799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799902,1439718481,1439718514,1439718549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799903,1439719582,1439719540,1439719508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799904,1439718734,5499248464,1439718822,1439718856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799905,1439719139,1439719116,1439719099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799906,1439718861,1439718871,1439718884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799907,1439718919,1439718948,1439719009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799909,1439719205,1439719243,5598199861,1439719266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799912,5598199836,5598199835,5598199834,1439719551,1439719473,1439719470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799913,1439718838,1439718841,1439718844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799914,1439718550,1439718491,1439718533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799917,1439719701,2870611702,2870611755,1439719648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799918,1439719276,1439719292,5598200022,1439719305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799919,1668260017,1668208612,1669637723,1669637719,1726826036,1726825999,3071945124,1668208614,2837177961,1726826025,1439718417,1439718497,2837177977,1439718523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799920,1439719720,1439719734,5598199902,1439719745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799922,1439718518,2885050192,1439718580,1439718651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799926,1439718872,1439718885,1439718889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799928,1439718578,1439718632,1439718675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799929,1439718826,1439718806,1439718783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799930,2835301950,1439719582,1439719743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799932,1439719653,5598199908,1439719554,1439719526,1439719429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799933,1439719125,1439719017,1439718991,5598198817,1439718898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799934,1439717932,1439717938,1439717957,1439717966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799935,1439719658,1439719676,1439719678,1439719722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799937,1439719978,1439719936,1439719911,1439719870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799940,1439718957,1439718965,1439719006,1448661070,1439719077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799944,1439718677,1439718684,1439718679,2918105305,1439718706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799945,1439718524,1439718541,1439718601,1439718640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799947,1439719824,1439719858,1439719930,1439719880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799949,1439719745,5219457850,1439719755,1439719760,5219457855,1439719815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799951,1439719753,1439719742,1439719710,1439719440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799954,1439718308,5552533715,3759910383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799955,1439719712,1439719783,1439719792,1439719812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799956,2901188633,1439718816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799958,1439718991,3979894359,1439718863,1439718833,1439718703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799961,1439719369,5598199860,1439719332,1439719325,1439719268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799963,1439719080,1439719082,1439719134,5598200023,1439719149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799965,1439718895,1439718877,1439718874,1439718839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799966,1439719334,5598199868,1439719399,1439719404,1439719406,1439719442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799967,1439719711,1439719673,1439719661,1439719658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799968,1439718739,1439718727,1439718670,2901172150,2901172153,1439718513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799969,1439719153,5598200062,1439719130,5598199889,1439719111,1439719017,3979894357,1439718880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799970,1439718775,5598199875,1439718816,1439718863,1439718880,1439718940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799971,1439719446,1439719456,1439719562,1439719679,5598199906,1439719689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799972,1439719018,1439719023,1439719036,1439719028,1439719011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799974,1439718514,1439718580,2837202705,1439718688,1439718713,1439718745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799976,1439719809,1439719824,1439719868,1439719909,1439719858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799977,1439718746,1439718757,1439718743,1439718715,1439718719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799979,1439719324,1439719317,5598199849,1439718483,1439718367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799980,1439717957,1439717922,1439717919,1439717916,1439717921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130799981,1439719057,1439719228,1439719237,1439719249,1439719273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
